"grid"	"year"	"month"	"day"	"L"	"L2"	"L3"	"nuSpecies"	"visit"	"y"	"siteIndex"	"yearIndex"	"bio1"	"bio5"	"bio6"	"Forest"	"Open"	"Bottom"	"Top"	"PrefOpen"	"PrefClosed"	"Agriculture"	"Habitat"	"ID_0"	"ISO"	"NAME_0"	"ID_1"	"NAME_1"	"ID_2"	"NAME_2"	"TYPE_2"	"ENGTYPE_2"	"NL_NAME_2"	"VARNAME_2"	"adm"	"adm2"	"tree_line_position"	"alpine_habitat1"	"alpine_habitat2"	"alpine_habitat3"	"alpine_habitat4"	"High"	"admN"	"admN2"	"site"	"siteyearIndex"	"samplingDays"	"Effort"	"species"	"nuVisits"	"nuObs"	"x"
11546	2007	NA	NA	NA	NA	NA	NA	NA	7858021.13526258	793	1	-26.8525	184.805	-224.28	1	262	0	222	62	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"88"	"Kvalsund"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Kvalsund"	-78.134279931641	0	1	0	0	0	5	174	"5-174-11546"	793	0	0	1	1	1	1057014.40275069
11547	2007	NA	NA	NA	NA	NA	NA	NA	7858021.13526258	794	1	-26.5923913043478	187.057065217391	-239.701086956522	23	206	0	151	96	18	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"88"	"Kvalsund"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Kvalsund"	33.232565100098	0.32	0.68	0	0	0	5	174	"5-174-11547"	794	0	0	1	31	15	1062014.40275069
11548	2007	8	10	1	3	1.30434782608696	8	"2007-8-10-11548"	7858021.13526258	795	1	-27.2355769230769	188.668269230769	-244.685096153846	15	244	0	173	104	9	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"88"	"Kvalsund"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Kvalsund"	44.076510109711	0.4	0.6	0	0	0	5	174	"5-174-11548"	795	1	0.375	1	12	9	1067014.40275069
11551	2007	NA	NA	NA	NA	NA	NA	NA	7858021.13526258	798	1	-26.8475	188.85	-234.4525	54	210	0	190	79	35	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	-14.797317546082	0.2	0.8	0	0	0	5	263	"5-263-11551"	798	0	0	1	1	1	1082014.40275069
11552	2007	NA	NA	NA	NA	NA	NA	NA	7858021.13526258	799	1	-20.9296875	187.424479166667	-224.010416666667	91	178	0	106	51	53	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	-0.502837398529039	0.32	0.68	0	0	0	5	263	"5-263-11552"	799	0	0	1	3	2	1087014.40275069
11553	2007	NA	NA	NA	NA	NA	NA	NA	7858021.13526258	800	1	-13.4765625	189.799479166667	-215.1015625	166	79	0	26	17	30	0	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	217.10097750721	0.88	0.12	0	0	0	5	263	"5-263-11553"	800	0	0	1	56	10	1092014.40275069
11554	2007	NA	NA	NA	NA	NA	NA	NA	7858021.13526258	801	1	-12.6475	177.4675	-205.0125	32	169	0	18	13	4	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	62.385692558151	0.391304347826087	0.608695652173913	0	0	0	5	263	"5-263-11554"	801	0	0	0	64	0	1097014.40275069
11557	2007	NA	NA	NA	NA	NA	NA	NA	7858021.13526258	802	1	-17.8025	175.97	-200.39	72	168	1	63	19	3	1	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	18.840522505569	0.52	0.48	0	0	0	5	263	"5-263-11557"	802	0	0	0	12	0	1112014.40275069
11559	2007	NA	NA	NA	NA	NA	NA	NA	7858021.13526258	804	1	-36.9875	180.4025	-238.05	0	248	0	0	0	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	-236.866112461853	0	0.64	0.36	0	0	5	263	"5-263-11559"	804	0	0	0	1	0	1122014.40275069
11589	2007	6	2	1	1	1	1	"2007-6-2-11589"	7858021.13526258	813	1	-23.3475	207.1525	-277.5975	39	181	0	114	12	2	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"95"	"Sør-Varanger"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Sør-Varanger"	20.652493132848	0.28	0.72	0	0	0	5	297	"5-297-11589"	813	1	1	0	2	0	1272014.40275069
11590	2007	NA	NA	NA	NA	NA	NA	NA	7858021.13526258	814	1	-23.8825	204.9725	-280.2375	46	177	0	61	30	1	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"95"	"Sør-Varanger"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Sør-Varanger"	65.7842224977493	0.72	0.28	0	0	0	5	297	"5-297-11590"	814	0	0	0	2	0	1277014.40275069
11591	2007	6	2	6	7	1.16666666666667	40	"2007-6-2-11591"	7858021.13526258	815	1	-20.9836956521739	204.008152173913	-267.448369565217	58	179	0	98	40	1	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"95"	"Sør-Varanger"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Sør-Varanger"	-2.99617496728899	0.32	0.68	0	0	0	5	297	"5-297-11591"	815	2	0.175	0	23	0	1282014.40275069
11767	2007	NA	NA	NA	NA	NA	NA	NA	7853021.13526258	819	1	16.2211538461538	160.002403846154	-123.983173076923	4	174	0	96	69	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"90"	"Loppa"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Loppa"	-40.090147488403	0.555555555555556	0.333333333333333	0.111111111111111	0	0	5	200	"5-200-11767"	819	0	0	0	1	0	977014.402750693
11781	2007	5	28	1	1	1	1	"2007-5-28-11781"	7853021.13526258	820	1	-24.1525	183.375	-206.41	3	250	0	167	45	2	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"80"	"Alta"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Alta"	-111.00374745636	0	1	0	0	0	5	18	"5-18-11781"	820	1	1	0	2	0	1047014.40275069
11782	2007	NA	NA	NA	NA	NA	NA	NA	7853021.13526258	821	1	-29.0825	182.6	-218.2125	0	277	0	200	20	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"80"	"Alta"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Alta"	-144.222359883118	0	0.88	0.12	0	0	5	18	"5-18-11782"	821	0	0	0	1	0	1052014.40275069
11783	2007	NA	NA	NA	NA	NA	NA	NA	7853021.13526258	822	1	-28.635	182.2625	-226.6325	0	274	0	220	92	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"80"	"Alta"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Alta"	-87.726157608795	0	1	0	0	0	5	18	"5-18-11783"	822	0	0	1	67	16	1057014.40275069
11784	2007	NA	NA	NA	NA	NA	NA	NA	7853021.13526258	823	1	-26.4375	187.41	-231.2925	0	267	0	254	191	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"88"	"Kvalsund"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Kvalsund"	-23.839712384796	0	1	0	0	0	5	174	"5-174-11784"	823	0	0	1	14	2	1062014.40275069
11785	2007	8	10	1	3	1.30434782608696	3	"2007-8-10-11785"	7853021.13526258	824	1	-26.8451086956522	188.834239130435	-239.141304347826	25	257	0	210	190	4	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"88"	"Kvalsund"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Kvalsund"	24.318794927216	0.28	0.72	0	0	0	5	174	"5-174-11785"	824	1	1	1	13	10	1067014.40275069
11788	2007	NA	NA	NA	NA	NA	NA	NA	7853021.13526258	827	1	-22.8078703703704	191.3125	-233.423611111111	127	162	0	86	48	64	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	55.327565040207	0.48	0.52	0	0	0	5	263	"5-263-11788"	827	0	0	1	7	4	1082014.40275069
11790	2007	NA	NA	NA	NA	NA	NA	NA	7853021.13526258	829	1	-17.6484375	188.46875	-211.291666666667	24	245	0	16	10	10	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	-61.237839807129	0.2	0.8	0	0	0	5	263	"5-263-11790"	829	0	0	0	2	0	1092014.40275069
11791	2007	NA	NA	NA	NA	NA	NA	NA	7853021.13526258	830	1	-18.63	181.745	-211.435	17	254	0	16	4	5	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	-167.348659983826	0.16	0.76	0.08	0	0	5	263	"5-263-11791"	830	0	0	0	102	0	1097014.40275069
11792	2007	6	10	1	1	1	93	"2007-6-10-11792"	7853021.13526258	831	1	-8.1825	181.855	-215.1975	75	75	24	38	35	6	14	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	337.5829899959	1	0	0	0	0	5	263	"5-263-11792"	831	1	0.010752688172043	1	140	1	1102014.40275069
11793	2007	NA	NA	NA	NA	NA	NA	NA	7853021.13526258	832	1	-9.5875	181.3475	-213.47	90	109	34	33	33	4	34	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	312.203507501864	1	0	0	0	0	5	263	"5-263-11793"	832	0	0	1	31	1	1107014.40275069
11797	2007	NA	NA	NA	NA	NA	NA	NA	7853021.13526258	836	1	-36.645	186.29	-235.8	0	284	0	42	3	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	-152.891425003052	0	0.88	0.12	0	0	5	263	"5-263-11797"	836	0	0	0	1	0	1127014.40275069
11798	2007	NA	NA	NA	NA	NA	NA	NA	7853021.13526258	837	1	-34.1575	185.93	-234.6	0	285	0	241	109	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	-86.483290526581	0	1	0	0	0	5	263	"5-263-11798"	837	0	0	0	1	0	1132014.40275069
11829	2007	NA	NA	NA	NA	NA	NA	NA	7853021.13526258	845	1	-20.8828125	208.091145833333	-264.1953125	0	255	0	144	62	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"95"	"Sør-Varanger"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Sør-Varanger"	-112.287359960938	0	1	0	0	0	5	297	"5-297-11829"	845	0	0	0	1	0	1287014.40275069
12018	2007	NA	NA	NA	NA	NA	NA	NA	7848021.13526258	849	1	-27.67	179.525	-213.2375	11	243	0	138	16	6	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"80"	"Alta"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Alta"	-194.206604934692	0.04	0.88	0.08	0	0	5	18	"5-18-12018"	849	0	0	0	2	0	1047014.40275069
12019	2007	NA	NA	NA	NA	NA	NA	NA	7848021.13526258	850	1	-27.02	181.005	-218.0375	47	233	0	195	78	13	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"80"	"Alta"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Alta"	-62.302362518311	0	1	0	0	0	5	18	"5-18-12019"	850	0	0	1	13	2	1052014.40275069
12020	2007	NA	NA	NA	NA	NA	NA	NA	7848021.13526258	851	1	-30.8325	180.5075	-228.6975	0	251	0	214	82	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"80"	"Alta"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Alta"	-135.314257417297	0	1	0	0	0	5	18	"5-18-12020"	851	0	0	0	1	0	1057014.40275069
12021	2007	NA	NA	NA	NA	NA	NA	NA	7848021.13526258	852	1	-31.205	184.44	-228.5575	0	264	0	222	84	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"88"	"Kvalsund"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Kvalsund"	-180.3339472229	0	0.8	0.2	0	0	5	174	"5-174-12021"	852	0	0	0	2	0	1062014.40275069
12024	2007	NA	NA	NA	NA	NA	NA	NA	7848021.13526258	855	1	-25.925	191.045	-238.97	55	215	0	183	117	22	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	3.42157760314899	0.52	0.48	0	0	0	5	263	"5-263-12024"	855	0	0	0	2	0	1077014.40275069
12028	2007	NA	NA	NA	NA	NA	NA	NA	7848021.13526258	859	1	-19.7115384615385	185.995192307692	-214.334134615385	3	264	0	130	47	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	-68.561099998474	0.04	0.96	0	0	0	5	263	"5-263-12028"	859	0	0	0	1	0	1097014.40275069
12029	2007	7	1	1	1	1	85	"2007-7-1-12029"	7848021.13526258	860	1	-12.4097222222222	190.282407407407	-215.0625	158	95	16	53	48	23	10	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	273.741222510624	0.84	0.16	0	0	0	5	263	"5-263-12029"	860	1	0.0117647058823529	0	207	0	1102014.40275069
12030	2007	NA	NA	NA	NA	NA	NA	NA	7848021.13526258	861	1	-12.1466346153846	192.59375	-216.853365384615	103	127	6	93	72	6	6	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	209.392635022545	0.96	0.04	0	0	0	5	263	"5-263-12030"	861	0	0	0	6	0	1107014.40275069
12031	2007	NA	NA	NA	NA	NA	NA	NA	7848021.13526258	862	1	-17.34	189.7925	-220.6475	103	171	1	107	87	13	1	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	205.86470996666	1	0	0	0	0	5	263	"5-263-12031"	862	0	0	0	2	0	1112014.40275069
12040	2007	NA	NA	NA	NA	NA	NA	NA	7848021.13526258	871	1	-29.25	196.5675	-250.2175	64	222	0	98	48	16	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	-30.687455141449	0.2	0.8	0	0	0	5	358	"5-358-12040"	871	0	0	0	1	0	1157014.40275069
12068	2007	NA	NA	NA	NA	NA	NA	NA	7848021.13526258	876	1	-24.2875	200.0975	-282.0075	208	36	0	5	4	1	0	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"95"	"Sør-Varanger"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Sør-Varanger"	4.540572455215	0.64	0.36	0	0	0	5	297	"5-297-12068"	876	0	0	1	2	1	1297014.40275069
12255	2007	NA	NA	NA	NA	NA	NA	NA	7843021.13526258	885	1	-19.3725	181.6375	-209.83	140	94	2	61	42	39	2	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"80"	"Alta"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Alta"	72.822002492523	0.48	0.52	0	0	0	5	18	"5-18-12255"	885	0	0	0	8	0	1047014.40275069
12260	2007	4	12	1	1	1	1	"2007-4-12-12260"	7843021.13526258	890	1	-31.7786458333333	191.934895833333	-243.138020833333	4	263	0	259	218	1	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	-56.232237779236	0	1	0	0	0	5	263	"5-263-12260"	890	1	1	0	1	0	1072014.40275069
12264	2007	NA	NA	NA	NA	NA	NA	NA	7843021.13526258	894	1	-29.8925	177.5325	-217.6175	0	255	0	0	0	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	-342.821122593689	0	0.12	0.88	0	0	5	263	"5-263-12264"	894	0	0	0	1	0	1092014.40275069
12266	2007	NA	NA	NA	NA	NA	NA	NA	7843021.13526258	896	1	-15.46	188.6575	-217.455	134	133	0	85	79	31	0	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	180.341872518158	0.76	0.24	0	0	0	5	263	"5-263-12266"	896	0	0	0	15	0	1102014.40275069
12268	2007	NA	NA	NA	NA	NA	NA	NA	7843021.13526258	898	1	-18.8958333333333	188.391203703704	-227.439814814815	160	85	0	60	46	5	0	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	287.494144938087	0.96	0.04	0	0	0	5	263	"5-263-12268"	898	0	0	0	3	0	1112014.40275069
12269	2007	NA	NA	NA	NA	NA	NA	NA	7843021.13526258	899	1	-27.3356481481481	181.590277777778	-228.62037037037	110	162	0	113	92	8	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	51.437762595367	0.48	0.48	0.04	0	0	5	263	"5-263-12269"	899	0	0	0	2	0	1117014.40275069
12270	2007	NA	NA	NA	NA	NA	NA	NA	7843021.13526258	900	1	-36.0489130434783	178.910326086957	-233.9375	0	254	0	91	48	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	-237.007414923096	0	0.64	0.36	0	0	5	263	"5-263-12270"	900	0	0	0	1	0	1122014.40275069
12304	2007	NA	NA	NA	NA	NA	NA	NA	7843021.13526258	910	1	-23.375	195.9075	-279.035	182	27	0	24	3	0	0	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"95"	"Sør-Varanger"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Sør-Varanger"	-5.095642583466	0.4	0.6	0	0	0	5	297	"5-297-12304"	910	0	0	1	6	2	1292014.40275069
12305	2007	NA	NA	NA	NA	NA	NA	NA	7843021.13526258	911	1	-23.0025	200.45	-280.4025	192	33	0	4	1	1	0	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"95"	"Sør-Varanger"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Sør-Varanger"	36.077815026474	0.84	0.16	0	0	0	5	297	"5-297-12305"	911	0	0	1	64	13	1297014.40275069
12477	2007	NA	NA	NA	NA	NA	NA	NA	7838021.13526258	912	1	-5.755	164.0075	-151.5175	5	218	0	62	41	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"90"	"Loppa"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Loppa"	-118.094047246552	0.04	0.56	0.32	0.08	0	5	200	"5-200-12477"	912	0	0	0	2	0	972014.402750693
12478	2007	NA	NA	NA	NA	NA	NA	NA	7838021.13526258	913	1	-4.45	162.895	-149.0675	0	249	0	103	94	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"90"	"Loppa"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Loppa"	-122.802014855576	0.24	0.52	0.2	0.04	0	5	200	"5-200-12478"	913	0	0	0	1	0	977014.402750693
12485	2007	NA	NA	NA	NA	NA	NA	NA	7838021.13526258	917	1	-22.8773148148148	164.608796296296	-185.108796296296	25	256	0	149	95	6	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"80"	"Alta"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Alta"	-206.368817199707	0.2	0.4	0.4	0	0	5	18	"5-18-12485"	917	0	0	0	1	0	1012014.40275069
12492	2007	NA	NA	NA	NA	NA	NA	NA	7838021.13526258	918	1	-19.4817708333333	184.828125	-217.627604166667	177	91	0	71	61	25	0	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"80"	"Alta"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Alta"	75.703619940949	0.68	0.32	0	0	0	5	18	"5-18-12492"	918	0	0	0	4	0	1047014.40275069
12493	2007	NA	NA	NA	NA	NA	NA	NA	7838021.13526258	919	1	-25.825	184.5975	-225.625	132	151	0	146	127	12	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"80"	"Alta"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Alta"	-9.66093214798002	0.44	0.56	0	0	0	5	18	"5-18-12493"	919	0	0	0	4	0	1052014.40275069
12498	2007	NA	NA	NA	NA	NA	NA	NA	7838021.13526258	924	1	-31.885	191.5225	-244.2525	37	231	0	222	122	12	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	-23.947895024872	0.2	0.8	0	0	0	5	263	"5-263-12498"	924	0	0	1	3	1	1077014.40275069
12503	2007	NA	NA	NA	NA	NA	NA	NA	7838021.13526258	929	1	-20.2552083333333	182.5703125	-214.8125	59	227	0	188	159	4	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	-26.96665499649	0.36	0.48	0.16	0	0	5	263	"5-263-12503"	929	0	0	0	1	0	1102014.40275069
12504	2007	NA	NA	NA	NA	NA	NA	NA	7838021.13526258	930	1	-17.8375	187.9475	-231.87	128	102	0	93	69	11	0	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	149.614335106659	0.84	0.16	0	0	0	5	263	"5-263-12504"	930	0	0	0	7	0	1107014.40275069
12506	2007	NA	NA	NA	NA	NA	NA	NA	7838021.13526258	932	1	-30.9575	179.3275	-234.965	4	285	0	163	126	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	-170.649894802856	0.08	0.64	0.28	0	0	5	263	"5-263-12506"	932	0	0	0	1	0	1117014.40275069
12541	2007	NA	NA	NA	NA	NA	NA	NA	7838021.13526258	941	1	-23.8260869565217	199.54347826087	-277.578804347826	239	4	0	3	2	8	0	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"95"	"Sør-Varanger"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Sør-Varanger"	2.36386239891101	0.6	0.4	0	0	0	5	297	"5-297-12541"	941	0	0	0	1	0	1292014.40275069
12718	2007	8	6	2	2	1	2	"2007-8-6-12718"	7833021.13526258	942	1	-21.0520833333333	144.385416666667	-171.9375	16	230	0	27	23	5	0	"Open"	"169"	"NOR"	"Norway"	"17"	"Troms"	"395"	"Kvænangen"	"Kommuner"	"Municipality"	NA	NA	"Troms"	"Kvænangen"	-188.225135150909	0.24	0.24	0.4	0.12	0	17	173	"17-173-12718"	942	1	1	0	1	0	992014.402750693
12720	2007	NA	NA	NA	NA	NA	NA	NA	7833021.13526258	944	1	-22.5475	152.23	-181.8575	12	246	0	39	21	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"90"	"Loppa"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Loppa"	-103.898574937439	0.08	0.56	0.36	0	0	5	200	"5-200-12720"	944	0	0	0	1	0	1002014.40275069
12721	2007	7	18	2	2	1	12	"2007-7-18-12721"	7833021.13526258	945	1	-14.36	166.2225	-176.4575	64	189	1	148	74	0	1	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"80"	"Alta"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Alta"	19.052467690277	0.36	0.64	0	0	0	5	18	"5-18-12721"	945	1	0.166666666666667	0	3	0	1007014.40275069
12730	2007	NA	NA	NA	NA	NA	NA	NA	7833021.13526258	946	1	-20.07	187.6125	-222.01	172	113	2	112	94	9	0	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"80"	"Alta"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Alta"	136.21402260437	0.72	0.28	0	0	0	5	18	"5-18-12730"	946	0	0	0	50	0	1052014.40275069
12733	2007	NA	NA	NA	NA	NA	NA	NA	7833021.13526258	949	1	-38.6675	185.8725	-249.02	0	273	0	258	198	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"80"	"Alta"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Alta"	-45.621375579071	0	0.96	0.04	0	0	5	18	"5-18-12733"	949	0	0	0	1	0	1067014.40275069
12741	2007	NA	NA	NA	NA	NA	NA	NA	7833021.13526258	957	1	-20.075	187.04	-239.9975	164	56	1	51	45	9	0	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	222.025429945374	1	0	0	0	0	5	263	"5-263-12741"	957	0	0	0	2	0	1107014.40275069
12742	2007	NA	NA	NA	NA	NA	NA	NA	7833021.13526258	958	1	-23.2275	184.5425	-248.855	220	19	0	19	15	3	0	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	216.274360034943	1	0	0	0	0	5	263	"5-263-12742"	958	0	0	0	19	0	1112014.40275069
12743	2007	NA	NA	NA	NA	NA	NA	NA	7833021.13526258	959	1	-29.1275	179.11	-250.19	99	138	0	109	28	3	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	19.338107345581	0.44	0.56	0	0	0	5	263	"5-263-12743"	959	0	0	0	1	0	1117014.40275069
